Frame,Keypoint ID,Keypoint Score,Keypoint Visibility,Keypoint Likelihood,Keypoint Part,Bounding Box,Pose Confidence,X,Y
1836,[0.54359734 0.41087952 0.57365596],0.3497754,[0.46182263 0.39176705 0.31921002],[0.46385476 0.39419848 0.17517553],[0.53295773 0.40862957 0.45772368],"[[0.6478211  0.40986708 0.23976935]
 [0.63143134 0.41082633 0.26662576]
 [0.72119045 0.40383396 0.2686844 ]
 [0.72390956 0.39976898 0.2551548 ]]",[0.7008475  0.43244195 0.46509042],0.47215486,0.45633742
1837,[0.54270333 0.41122007 0.575549  ],0.32908416,[0.46449012 0.3962691  0.5127586 ],[0.46286553 0.39423808 0.17445897],[0.53162044 0.40709272 0.39770627],"[[0.65512174 0.4114962  0.17571394]
 [0.62924755 0.40927    0.23397028]
 [0.72392297 0.4006395  0.2653183 ]
 [0.7259609  0.3975124  0.24822041]]",[0.6948783  0.42685646 0.4216851 ],0.47198653,0.4564665
1838,[0.5390528  0.40959918 0.5854545 ],0.3031307,[0.46307194 0.39645797 0.53109515],[0.46195343 0.39524725 0.19438334],[0.52942085 0.4074061  0.3921535 ],"[[0.6506215  0.41024956 0.33205336]
 [0.6323113  0.41264635 0.23824641]
 [0.7235433  0.40844387 0.26674446]
 [0.7187325  0.40189505 0.15752588]]",[0.6910946 0.4219798 0.3792317],0.47151935,0.4555531
1839,[0.54840535 0.41266656 0.5422425 ],0.3376149,[0.4634765  0.39662057 0.509847  ],[0.46088174 0.3956547  0.17009066],[0.5335671  0.40821865 0.42322972],"[[0.67200774 0.41433728 0.26999727]
 [0.6508319  0.41412222 0.21422908]
 [0.7410193  0.406877   0.32305178]
 [0.72909653 0.3987214  0.27460483]]",[0.71971303 0.41977838 0.36066702],0.4725772,0.45621553
1844,[0.52436304 0.40775812 0.50523525],0.3353905,[0.45484525 0.39590335 0.4766603 ],[0.4502057  0.39295828 0.12886539],[0.5064219  0.40091366 0.5533732 ],"[[0.6217128  0.39787462 0.26025847]
 [0.60210943 0.39042845 0.23058061]
 [0.674202   0.399647   0.22847287]
 [0.6383507  0.38600695 0.15508933]]",[0.6563676  0.41849482 0.3237091 ],0.46493936,0.45025772
1847,[0.5218773  0.40572697 0.5665605 ],0.34201995,[0.45258346 0.39772344 0.413526  ],[0.4529632  0.39553675 0.20425826],[0.50843555 0.40188    0.5730474 ],"[[0.61778075 0.39769956 0.29189447]
 [0.60489905 0.4034887  0.23782253]
 [0.6711404  0.39572898 0.2740671 ]
 [0.65620357 0.39416495 0.16664399]]",[0.65625423 0.41922143 0.4128722 ],0.46087775,0.4502446
1848,[0.5266641  0.40567368 0.42901748],0.3379946,[0.45329642 0.40122423 0.42674533],[0.45287308 0.3947665  0.18598415],[0.5110549  0.40084648 0.5276202 ],"[[0.6282291  0.39613155 0.32041308]
 [0.6071969  0.40078208 0.2293376 ]
 [0.6712688  0.3832012  0.2556063 ]
 [0.66489375 0.3869929  0.18068413]]",[0.65939105 0.42050564 0.42810142],0.46263373,0.45156205
1849,[0.5236063  0.4062105  0.51935345],0.34768382,[0.45356274 0.39946753 0.3358054 ],[0.4501388  0.393446   0.20800492],[0.5075358  0.39987522 0.5579103 ],"[[0.6241579  0.39478093 0.29204428]
 [0.6061047  0.40244535 0.2127254 ]
 [0.6725991  0.38322043 0.2236494 ]
 [0.65497106 0.39166054 0.15369484]]",[0.6385427  0.4186915  0.39385957],0.46303114,0.44995674
1850,[0.5168701  0.40404993 0.38257974],0.38427052,[0.45245636 0.4018031  0.38869998],[0.44863015 0.39292195 0.23958673],[0.49948862 0.3986598  0.50817   ],"[[0.6093016  0.39409065 0.2755579 ]
 [0.5907699  0.40213495 0.20263013]
 [0.63047695 0.38691944 0.16059597]
 [0.61331725 0.39580077 0.09658268]]",[0.6245008  0.41708475 0.441889  ],0.4616251,0.44947025
1851,[0.51613665 0.40524453 0.37914547],0.38963187,[0.452799   0.40618    0.43995038],[0.4499829  0.39114457 0.23057476],[0.50125587 0.39751604 0.53811455],"[[0.6095301  0.39567834 0.30247337]
 [0.59413904 0.4015822  0.21692027]
 [0.64356357 0.3839444  0.20866543]
 [0.6401047  0.38973552 0.12860847]]",[0.6255798  0.41546422 0.4678255 ],0.46054462,0.45334074
1852,[0.51465887 0.40518832 0.35408902],0.38822046,[0.4521712  0.40294665 0.4031043 ],[0.44983068 0.39456972 0.27528077],[0.49841025 0.40023786 0.47856486],"[[0.59752357 0.39573947 0.2809309 ]
 [0.58503944 0.40332642 0.20449805]
 [0.6274034  0.38612232 0.18478115]
 [0.6129443  0.39477935 0.10127976]]",[0.6186772  0.41389892 0.4910268 ],0.45840847,0.45159972
1853,[0.5157596  0.40406966 0.37270954],0.37069225,[0.45217696 0.40309125 0.39715603],[0.44988555 0.393393   0.26872194],[0.5037555  0.39991266 0.52945936],"[[0.61078715 0.39557865 0.30602333]
 [0.5961806  0.40387264 0.21450956]
 [0.6397507  0.3847092  0.1951229 ]
 [0.6382327  0.39281005 0.12135261]]",[0.62438774 0.41858453 0.44187757],0.45742735,0.45055678
1854,[0.5138962  0.40604642 0.36187407],0.38571456,[0.451358   0.4009721  0.36869457],[0.45035163 0.39773712 0.24850014],[0.50208753 0.4019913  0.48850363],"[[0.6139613  0.39826623 0.30242684]
 [0.5977455  0.4029681  0.2227571 ]
 [0.6378216  0.38473713 0.20930775]
 [0.63643473 0.39075306 0.12811685]]",[0.61683285 0.42060015 0.4631348 ],0.4585962,0.44933745
1855,[0.5093533  0.40603763 0.44122276],0.3854716,[0.4500421  0.40217996 0.35655054],[0.44865978 0.3960687  0.26149854],[0.49830985 0.40006593 0.48858842],"[[0.5980133  0.40360948 0.2402819 ]
 [0.59414154 0.40237978 0.2357831 ]
 [0.6244669  0.3880135  0.1975239 ]
 [0.6298613  0.39198288 0.14093332]]",[0.6220993  0.42163146 0.4529746 ],0.45575175,0.44884
1856,[0.5095716  0.4037055  0.40351143],0.35261577,[0.44904998 0.39992115 0.31401563],[0.4478357  0.3969862  0.26381958],[0.5004641 0.4009339 0.4925512],"[[0.59921885 0.4041636  0.25233707]
 [0.5963911  0.40352535 0.23631728]
 [0.6274568  0.38972953 0.20026702]
 [0.63344467 0.39434195 0.14826658]]",[0.6247772  0.41983107 0.46902862],0.45310152,0.44542742
1859,[0.5103868  0.4041495  0.41456932],0.32751992,[0.44922468 0.4022914  0.48160085],[0.4463102  0.39943516 0.2576852 ],[0.50011986 0.40424237 0.40886468],"[[0.5946895  0.40675864 0.25985825]
 [0.5918389  0.40457267 0.2818625 ]
 [0.6135385  0.39776465 0.20547138]
 [0.620508   0.3974135  0.1455356 ]]",[0.627707  0.416543  0.4899934],0.45210272,0.44414586
1860,[0.51036996 0.40422133 0.40494978],0.3143391,[0.44867155 0.40097448 0.32150838],[0.44766045 0.39745575 0.27987286],[0.49931243 0.40079713 0.5048181 ],"[[0.5991833  0.40564552 0.2215665 ]
 [0.5955823  0.4040557  0.25805184]
 [0.6120739  0.38896015 0.16917244]
 [0.6085169  0.4007492  0.1370739 ]]",[0.62523407 0.4191608  0.47900963],0.45218018,0.4458773
1861,[0.5097754  0.40448904 0.40402326],0.31947166,[0.44847906 0.39997414 0.31195578],[0.44615975 0.39766133 0.26586673],[0.4983531  0.40179178 0.48681366],"[[0.599703   0.40642184 0.21830796]
 [0.59626424 0.40499735 0.2549364 ]
 [0.59798884 0.39064535 0.12656645]
 [0.61003345 0.3979279  0.11871856]]",[0.6243966  0.41813147 0.48867145],0.45179468,0.44468096
1862,[0.5087952  0.40482506 0.4068504 ],0.31852672,[0.44974306 0.40338397 0.488991  ],[0.44566596 0.3970274  0.25686908],[0.49749574 0.4007608  0.4754169 ],"[[0.597724   0.40413994 0.18497728]
 [0.5951627  0.40320188 0.24340583]
 [0.596243   0.39033082 0.13089995]
 [0.60745573 0.39739522 0.11969255]]",[0.6226859  0.41928625 0.4619672 ],0.4527868,0.44550213
1864,[0.5047569  0.40340155 0.40570682],0.31874102,[0.44682708 0.4018655  0.46186605],[0.44334108 0.3967757  0.25445083],[0.49429008 0.39942226 0.4382335 ],"[[0.58689755 0.4059383  0.18264885]
 [0.5936642  0.40412614 0.24526827]
 [0.5936228  0.3955974  0.17532612]
 [0.594141   0.3990498  0.1067661 ]]",[0.6162947  0.41987017 0.490565  ],0.4485495,0.44216982
1865,[0.50373924 0.40304148 0.39784825],0.30650035,[0.44725478 0.40119675 0.45852005],[0.4433868  0.39731023 0.25067523],[0.4928268  0.40253797 0.35462847],"[[0.60008335 0.39884147 0.2425958 ]
 [0.59406805 0.40449548 0.23646176]
 [0.5922255  0.39080262 0.1329267 ]
 [0.59081733 0.39934573 0.09281301]]",[0.6153983  0.42120677 0.48491928],0.44897723,0.44296533
1866,[0.5052671  0.40338776 0.37478948],0.31548917,[0.4488497  0.4015856  0.31499404],[0.4464895  0.3968724  0.27361137],[0.49461627 0.40183443 0.33647105],"[[0.6038363  0.3982881  0.22921829]
 [0.59781075 0.40505743 0.24059561]
 [0.5945691  0.39126778 0.11795352]
 [0.5928163  0.40037426 0.07496653]]",[0.6152806 0.4198752 0.4279474],0.45321348,0.44732922
1867,[0.50964344 0.40389568 0.38564175],0.3760338,[0.44903636 0.40000558 0.32248402],[0.44679493 0.39704046 0.25942326],[0.49752074 0.4039499  0.37881434],"[[0.60463834 0.39720148 0.25362822]
 [0.59716356 0.40554762 0.22382836]
 [0.6134432  0.38575882 0.15045567]
 [0.6121895  0.39425284 0.10373001]]",[0.61654514 0.41950023 0.47139958],0.4543128,0.44573206
1868,[0.51077956 0.406194   0.41716588],0.38377526,[0.45071504 0.4033748  0.3793682 ],[0.44746765 0.3947355  0.23671463],[0.4983711  0.40080124 0.45469835],"[[0.6102784  0.3982271  0.25799343]
 [0.59765    0.4050359  0.22806177]
 [0.6118746  0.38865277 0.1392256 ]
 [0.6106608  0.39677364 0.10073361]]",[0.6166595  0.42093706 0.4584542 ],0.458777,0.44858655
1869,[0.5124697  0.40616092 0.4165359 ],0.38233715,[0.4507085  0.40262818 0.379503  ],[0.4481278  0.39480528 0.22804552],[0.5006883  0.39991507 0.4947375 ],"[[0.6088553  0.39815244 0.26809227]
 [0.5960323  0.4030899  0.23427095]
 [0.62019724 0.38747072 0.16344221]
 [0.62004143 0.39345056 0.11831531]]",[0.62073    0.4203316  0.41912356],0.45822647,0.44834894
1870,[0.51521766 0.4095383  0.46407625],0.379706,[0.4519428  0.40491086 0.41894203],[0.45031545 0.39380333 0.2039015 ],[0.5028138  0.39927182 0.51883155],"[[0.6057091  0.40126073 0.27215362]
 [0.59567314 0.40112227 0.23483227]
 [0.62989616 0.3876409  0.18473412]
 [0.62851304 0.39166832 0.13676605]]",[0.6246312 0.420869  0.465383 ],0.46164858,0.45015845
1871,[0.51588786 0.41185564 0.42210564],0.3796445,[0.45280284 0.40678668 0.44879243],[0.45056197 0.39312366 0.20218277],[0.5032015  0.39957038 0.5110488 ],"[[0.6110936  0.40092477 0.25964633]
 [0.5982748  0.40122622 0.21841815]
 [0.6365525  0.3874321  0.18614295]
 [0.6347025  0.39162374 0.13686422]]",[0.6232311  0.4196106  0.44682372],0.46250165,0.45086077
1872,[0.5184905  0.41101268 0.4692121 ],0.37833333,[0.45209748 0.4060928  0.42273626],[0.4496871  0.39303187 0.18998682],[0.5061698  0.40015393 0.5311015 ],"[[0.6178699  0.39837578 0.2918072 ]
 [0.6055336  0.40095723 0.23431389]
 [0.6435681  0.38745004 0.18003228]
 [0.63534415 0.39059314 0.14264637]]",[0.6267296  0.4223224  0.42919448],0.46227002,0.45073172
1873,[0.52075547 0.41103926 0.5278317 ],0.37740448,[0.45239416 0.40442264 0.41968775],[0.449656   0.39311764 0.17999312],[0.50717247 0.4005884  0.5343374 ],"[[0.6162055  0.39844573 0.23948015]
 [0.6050635  0.40012616 0.21896444]
 [0.635279   0.38577867 0.21522975]
 [0.63334686 0.38932148 0.14870231]]",[0.6283879  0.42021486 0.44296017],0.46288106,0.45142
1874,[0.5208153  0.40845427 0.49500322],0.3749853,[0.45274115 0.39998725 0.37346673],[0.45025784 0.39587504 0.19389987],[0.5073369  0.40591148 0.3508712 ],"[[0.6132582  0.3983141  0.2449367 ]
 [0.5971896  0.40124023 0.20057935]
 [0.63222486 0.38267344 0.23517007]
 [0.63069373 0.38820475 0.1463871 ]]",[0.6228701  0.4183551  0.44548514],0.46297562,0.4523235
1875,[0.52254695 0.40966153 0.52803963],0.35289058,[0.45257777 0.39901152 0.35539526],[0.45162365 0.39481324 0.17187019],[0.50987476 0.40536535 0.3711335 ],"[[0.6170325  0.39773193 0.22773975]
 [0.60634136 0.4015204  0.22233239]
 [0.63666576 0.38219905 0.23212829]
 [0.640247   0.38793012 0.15038341]]",[0.6281039  0.42200965 0.45297727],0.4638066,0.4517524
1877,[0.5226083  0.41077754 0.5229478 ],0.3206599,[0.4529521  0.39832118 0.40829185],[0.45115831 0.3945606  0.16013044],[0.50993586 0.40503547 0.3604736 ],"[[0.61886644 0.40135908 0.27138978]
 [0.60669935 0.40160263 0.2327253 ]
 [0.64627385 0.38880557 0.22182088]
 [0.6415255  0.38945752 0.15769394]]",[0.6357168  0.41765496 0.25654018],0.46566468,0.45122156
1878,[0.52176654 0.40896323 0.47867823],0.34843767,[0.45273232 0.39614332 0.41586727],[0.45125398 0.39450595 0.16227755],[0.50848633 0.40462908 0.33977005],"[[0.61821544 0.40123427 0.27698627]
 [0.60581434 0.40117753 0.22254166]
 [0.64546627 0.38947168 0.2304459 ]
 [0.63976675 0.38984442 0.16701928]]",[0.6362915  0.41576993 0.2506453 ],0.46487123,0.45008665
1879,[0.52236104 0.41008618 0.49699584],0.34685382,[0.4535351  0.3974402  0.43276933],[0.45167342 0.39512774 0.16132493],[0.50860083 0.4050364  0.34973583],"[[0.61761117 0.4007389  0.27426684]
 [0.5993283  0.40157175 0.213714  ]
 [0.64409465 0.38980207 0.22368158]
 [0.6327891  0.38866583 0.1574482 ]]",[0.6327771  0.42048627 0.42782176],0.46516097,0.45079693
1880,[0.5223865  0.4102988  0.51751924],0.3431351,[0.45350614 0.3997364  0.42231053],[0.45177522 0.3941942  0.15494798],[0.5087806  0.4023498  0.49700662],"[[0.6188029  0.39967373 0.2670546 ]
 [0.6056394  0.40086845 0.2196881 ]
 [0.6448619  0.3883445  0.22526032]
 [0.63939446 0.38922665 0.15898094]]",[0.6361508 0.4197194 0.3808878],0.46531242,0.4508855
1883,[0.521344   0.40980935 0.5020441 ],0.30638024,[0.45515275 0.39670938 0.45827556],[0.4521167  0.39268875 0.11628679],[0.5095477  0.40549466 0.4082343 ],"[[0.6210142  0.4026345  0.25472063]
 [0.60587734 0.40398252 0.19798434]
 [0.6487612  0.3940267  0.23110205]
 [0.64050555 0.39206135 0.1774725 ]]",[0.63108265 0.4212648  0.4495054 ],0.46667868,0.45233092
1890,[0.52618885 0.40747333 0.4552496 ],0.36687887,[0.45747796 0.3882863  0.41489288],[0.45536515 0.39102313 0.16422905],[0.51420647 0.40671    0.3985656 ],"[[0.62006956 0.4029429  0.25530708]
 [0.6027202  0.40350962 0.2068348 ]
 [0.65271    0.39562854 0.27537462]
 [0.64554733 0.39028376 0.19937801]]",[0.6325887  0.41919255 0.45286456],0.46816903,0.45476735
1891,[0.52289474 0.4061956  0.41561902],0.3008133,[0.4534698 0.3875136 0.4342486],[0.44957334 0.38987374 0.14350687],[0.5083919  0.4073413  0.35986036],"[[0.61869    0.40077952 0.24153666]
 [0.5910203  0.4059815  0.18996987]
 [0.64780134 0.3934036  0.260491  ]
 [0.6361441  0.38984922 0.17135307]]",[0.6266275  0.41761488 0.4294624 ],0.4649444,0.45103288
1892,[0.51914155 0.4037743  0.39306825],0.35633326,[0.452739   0.38646144 0.41451126],[0.4488006  0.38886824 0.14467639],[0.50442964 0.40736207 0.40730676],"[[0.6126234  0.398868   0.31921512]
 [0.5875961  0.40425012 0.19597642]
 [0.639123   0.3924131  0.277981  ]
 [0.63096225 0.38953856 0.18002683]]",[0.62420726 0.4164821  0.4338038 ],0.46108225,0.44887364
1893,[0.52423847 0.4080199  0.5020523 ],0.36528867,[0.45776442 0.38642713 0.53561896],[0.45563453 0.38759243 0.1950967 ],[0.5111344  0.40637133 0.38377604],"[[0.61196446 0.4017028  0.27517393]
 [0.59662735 0.40332854 0.19729558]
 [0.6423188  0.3962123  0.32119247]
 [0.634496   0.39061853 0.19342598]]",[0.6310334  0.41714063 0.48518598],0.466784,0.4531317
1894,[0.5229002  0.40489236 0.44994527],0.3645505,[0.4592223 0.3878941 0.5621278],[0.4583167 0.3863047 0.1959011],[0.5134712  0.4061029  0.36146843],"[[0.6128899  0.40152878 0.27445963]
 [0.59899807 0.4042595  0.20417981]
 [0.64393866 0.3964248  0.31836492]
 [0.6381843  0.39419407 0.19389579]]",[0.6327396  0.41859782 0.4818115 ],0.46898606,0.4550672
1895,[0.52920884 0.4077864  0.39715818],0.36390364,[0.4629622  0.38540044 0.30734742],[0.46185568 0.38653415 0.15397821],[0.51898926 0.40686902 0.38259912],"[[0.621657   0.4040892  0.27968067]
 [0.60669196 0.40720513 0.2342177 ]
 [0.66041744 0.3983174  0.267756  ]
 [0.64636666 0.3952476  0.19752839]]",[0.6435347 0.4172143 0.4857961],0.47563758,0.46070015
1896,[0.5324509  0.40686372 0.45013875],0.3634588,[0.46377698 0.38404477 0.30793998],[0.46146083 0.38781962 0.16320641],[0.52060086 0.40777358 0.416183  ],"[[0.6290861  0.4017781  0.2874549 ]
 [0.6079079  0.4075834  0.23875053]
 [0.6640653  0.39812532 0.27387127]
 [0.6477165  0.39547533 0.19594613]]",[0.64543986 0.41759595 0.47590902],0.47626293,0.46235278
1897,[0.5284248  0.40698805 0.38255295],0.36213398,[0.46390542 0.3867043  0.51991534],[0.46168587 0.3882587  0.17076859],[0.51677644 0.40540272 0.3553582 ],"[[0.6196412  0.40368    0.29102185]
 [0.6036521  0.40457284 0.21373066]
 [0.64928293 0.39967403 0.31581613]
 [0.6400349  0.39797458 0.1870856 ]]",[0.632278   0.4189087  0.48101056],0.47405517,0.4609027
1898,[0.5259712  0.40438995 0.3966176 ],0.36342266,[0.46283486 0.3865892  0.5490812 ],[0.45947218 0.38418126 0.166757  ],[0.5127402  0.4049708  0.34098697],"[[0.6144827  0.40483445 0.3014481 ]
 [0.593835   0.4059652  0.21494941]
 [0.6442357  0.4000461  0.32214448]
 [0.6318314  0.3963393  0.19199187]]",[0.63061166 0.41611385 0.49877825],0.47205043,0.45900264
1899,[0.52688223 0.40636015 0.5502026 ],0.36350992,[0.45972726 0.38369882 0.5228919 ],[0.45590055 0.38406706 0.18327756],[0.5078086  0.40128475 0.53777444],"[[0.61482066 0.40117288 0.28116733]
 [0.5904498  0.40608725 0.21151291]
 [0.6430735  0.39700297 0.3181343 ]
 [0.6298724  0.39409387 0.19257133]]",[0.6300385  0.41715053 0.49621537],0.46697977,0.45438945
1900,[0.5263357  0.40499637 0.57396054],0.30895817,[0.4593674  0.38230082 0.50629973],[0.4559059  0.3821877  0.16456643],[0.5080548  0.40208995 0.5174949 ],"[[0.61754143 0.40035638 0.28616902]
 [0.5993086  0.4048163  0.20803593]
 [0.644239   0.3977148  0.31740436]
 [0.63012004 0.3954527  0.18760276]]",[0.63358486 0.41936463 0.39680198],0.46775097,0.45445204
1901,[0.52370614 0.40597072 0.54635304],0.30216548,[0.4604764  0.38274214 0.51186335],[0.4589496  0.38374168 0.18755773],[0.51066315 0.40217    0.52279544],"[[0.61549073 0.40151533 0.297009  ]
 [0.6012899  0.40539327 0.2186249 ]
 [0.64273065 0.39906618 0.293876  ]
 [0.6298689  0.39660946 0.18671703]]",[0.63566124 0.4199943  0.45298475],0.47045156,0.45704585
1902,[0.52768606 0.40589008 0.5303806 ],0.3605483,[0.46395206 0.38410687 0.5089431 ],[0.4621876 0.3858925 0.1909773],[0.51180893 0.40687653 0.37781903],"[[0.6220459  0.402138   0.28603804]
 [0.6052932  0.4091817  0.24161364]
 [0.64701945 0.3991083  0.28638706]
 [0.64031684 0.40470305 0.19424228]]",[0.63678753 0.41821355 0.45359254],0.47432944,0.4607125
1904,[0.5267519  0.4032711  0.59828347],0.32930288,[0.46350712 0.37843952 0.47797832],[0.46081814 0.3809723  0.12329452],[0.5130299  0.40513358 0.35158834],"[[0.6131477  0.40193564 0.29261747]
 [0.59952366 0.4063825  0.2156059 ]
 [0.6439537  0.39581054 0.27427924]
 [0.6380583  0.3974061  0.16459785]]",[0.6322955 0.4190946 0.4979424],0.471887,0.46026558
1905,[0.5329071 0.4040668 0.534681 ],0.30438223,[0.4646633  0.37860692 0.48007858],[0.46417874 0.38598704 0.19154483],[0.52059346 0.4044478  0.34806353],"[[0.6281786  0.40514454 0.2741972 ]
 [0.61061144 0.4075727  0.21555763]
 [0.66421163 0.39858654 0.22923175]
 [0.6597877  0.39450446 0.14597945]]",[0.6451135  0.4200604  0.49303675],0.47458538,0.46184936
1908,[0.5309193  0.40355486 0.56663847],0.31500143,[0.46518284 0.38109824 0.4875582 ],[0.46331146 0.3836419  0.20298009],[0.5174324  0.40418938 0.34330532],"[[0.62821335 0.40495953 0.27460852]
 [0.6095153  0.40658173 0.19863509]
 [0.66736114 0.39851624 0.21104902]
 [0.661903   0.39371058 0.13867284]]",[0.63549244 0.4151341  0.46264744],0.47429633,0.46184668
1909,[0.53059435 0.40231746 0.6042497 ],0.31874734,[0.46474013 0.37935317 0.43611392],[0.46315372 0.38211003 0.21798047],[0.5174853  0.40063393 0.429324  ],"[[0.6187217  0.40273663 0.29746458]
 [0.60344785 0.40033132 0.2201616 ]
 [0.64777815 0.39581686 0.25954163]
 [0.64452267 0.39216173 0.16798283]]",[0.63708335 0.41643545 0.41000536],0.47332805,0.4614041
1910,[0.53296757 0.40221485 0.57644916],0.3165977,[0.46484387 0.379971   0.50096464],[0.46256053 0.38298222 0.22351259],[0.5196176  0.40047756 0.4682252 ],"[[0.631644   0.40108696 0.29784143]
 [0.61162126 0.39958504 0.22083874]
 [0.6714284  0.39368114 0.21056367]
 [0.6671712  0.3883538  0.14540417]]",[0.6413394  0.41827717 0.46196324],0.47233632,0.46023682
1911,[0.5333757  0.40101305 0.5729936 ],0.33255905,[0.465874   0.37667868 0.4442237 ],[0.46555734 0.38299632 0.23704328],[0.519682   0.40004003 0.48398092],"[[0.63528335 0.4010274  0.25706443]
 [0.6184136  0.4006532  0.21315503]
 [0.6904794  0.39108834 0.17433554]
 [0.67210656 0.38906714 0.13800982]]",[0.6407459  0.41824812 0.4547658 ],0.47373396,0.4621935
1914,[0.53510326 0.40439552 0.49117944],0.36245885,[0.46453568 0.37998414 0.43732354],[0.465322   0.3812504  0.27381045],[0.52211165 0.39949268 0.53430545],"[[0.63352257 0.40662897 0.29123107]
 [0.61487323 0.40068367 0.22352614]
 [0.6856283  0.39876136 0.22151165]
 [0.68131095 0.39060193 0.17465615]]",[0.6515553  0.4188682  0.39211905],0.47463393,0.46222427
1915,[0.53558224 0.40561694 0.44466102],0.35776487,[0.46381798 0.3785125  0.41927043],[0.46501884 0.38038474 0.24683248],[0.52310956 0.40003982 0.53664505],"[[0.6450845  0.4071537  0.2999651 ]
 [0.62016135 0.40177608 0.23089018]
 [0.71758395 0.3998981  0.2520911 ]
 [0.7034165  0.39089248 0.16132338]]",[0.66221833 0.41993594 0.44424078],0.47531477,0.46231344
1916,[0.53690696 0.40527952 0.49527517],0.33834857,[0.46472892 0.37840918 0.47766227],[0.4638797  0.37941217 0.24193382],[0.52443963 0.39994147 0.53115964],"[[0.6467888  0.40579253 0.279536  ]
 [0.6192416  0.40116718 0.23327233]
 [0.7077189  0.39485365 0.2102625 ]
 [0.6878409  0.38909918 0.15449966]]",[0.6623751  0.4216619  0.43720973],0.47371715,0.46022138
1917,[0.5387778 0.4052578 0.5639272],0.3617489,[0.4654071 0.380691  0.4670015],[0.4661711  0.38067254 0.25068018],[0.5249459 0.3999601 0.5347227],"[[0.6468619  0.40541705 0.30840188]
 [0.6194412  0.40171057 0.24639815]
 [0.7075852  0.39455223 0.22087644]
 [0.6855741  0.38855752 0.15582037]]",[0.6724392  0.41968393 0.2992592 ],0.47625768,0.46278957
